driverId,truckId,eventTime,eventType,longitude,latitude,eventKey,CorrelationId,driverName,routeId,routeName,eventDate
32,21,35:22.7,Normal,-92.31,34.78,32|21|9223370572419453094,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
23,44,35:22.7,Normal,-91.78,42.23,23|44|9223370572419453094,1000,Adam Diaz,371182829,Memphis to Little Rock,2016-05-28-11
19,65,35:22.8,Normal,-96.68,36.2,19|65|9223370572419452993,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-28-11
17,27,35:23.1,Normal,-91.74,38.94,17|27|9223370572419452743,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
26,38,35:23.2,Normal,-91.69,37.99,26|38|9223370572419452603,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
18,11,35:23.5,Normal,-91.2,39.75,18|11|9223370572419452273,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-11
24,89,35:23.0,Normal,-88.42,41.11,24|89|9223370572419452783,1000,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
12,22,35:23.9,Normal,-90.07,35.1,12|22|9223370572419451923,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
27,60,35:23.5,Normal,-91.74,38.94,27|60|9223370572419452343,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-11
14,56,35:23.8,Normal,-94.38,38.67,14|56|9223370572419451963,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
31,86,35:24.2,Normal,-94.38,38.67,31|86|9223370572419451603,1000,Rommel Garcia,160405074,Joplin to Kansas City Route 2,2016-05-28-11
22,29,35:24.2,Normal,-92.09,34.8,22|29|9223370572419451653,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
32,21,35:24.5,Normal,-91.93,34.81,32|21|9223370572419451283,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
14,56,35:24.7,Normal,-94.35,38.33,14|56|9223370572419451154,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
10,43,35:24.7,Normal,-92.08,37.81,10|43|9223370572419451103,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-11
24,89,35:24.9,Normal,-89.17,40.38,24|89|9223370572419450933,1000,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
22,29,35:25.1,Normal,-91.93,34.81,22|29|9223370572419450673,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
18,11,35:25.4,Normal,-91.59,39.68,18|11|9223370572419450443,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-11
16,71,35:25.7,Normal,-91.32,41.71,16|71|9223370572419450103,1000,Tom McCuch,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
28,90,35:26.1,Normal,-91.59,39.68,28|90|9223370572419449703,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
21,54,35:26.5,Normal,-94.3,37.66,21|54|9223370572419449313,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
20,33,35:26.8,Normal,-89.03,41.92,20|33|9223370572419449031,1000,Chris Harris,1594289134,Memphis to Little Rock Route 2,2016-05-28-11
18,11,35:27.1,Normal,-92.07,39.71,18|11|9223370572419448753,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-11
30,58,35:27.3,Normal,-89.03,41.92,30|58|9223370572419448544,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
31,86,35:27.6,Normal,-94.31,37.31,31|86|9223370572419448193,1000,Rommel Garcia,160405074,Joplin to Kansas City Route 2,2016-05-28-11
15,92,35:27.7,Normal,-91.14,34.96,15|92|9223370572419448074,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
26,38,35:25.2,Normal,-92.08,37.81,26|38|9223370572419450653,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
19,65,35:25.2,Normal,-95.99,36.17,19|65|9223370572419450564,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-28-11
30,58,35:25.7,Normal,-89.6,41.76,30|58|9223370572419450094,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
20,33,35:26.0,Normal,-89.29,41.85,20|33|9223370572419449833,1000,Chris Harris,1594289134,Memphis to Little Rock Route 2,2016-05-28-11
23,44,35:26.2,Normal,-91.05,41.72,23|44|9223370572419449583,1000,Adam Diaz,371182829,Memphis to Little Rock,2016-05-28-11
17,27,35:26.6,Normal,-92.53,38.98,17|27|9223370572419449183,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
31,86,35:26.8,Normal,-94.3,37.66,31|86|9223370572419448993,1000,Rommel Garcia,160405074,Joplin to Kansas City Route 2,2016-05-28-11
32,21,35:27.1,Normal,-91.14,34.96,32|21|9223370572419448753,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
22,29,35:27.6,Normal,-91.14,34.96,22|29|9223370572419448204,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
20,33,35:27.8,Normal,-88.96,42.25,20|33|9223370572419448043,1000,Chris Harris,1594289134,Memphis to Little Rock Route 2,2016-05-28-11
23,44,35:28.0,Normal,-90.44,41.54,23|44|9223370572419447774,1000,Adam Diaz,371182829,Memphis to Little Rock,2016-05-28-11
16,71,35:28.3,Normal,-90.44,41.54,16|71|9223370572419447553,1000,Tom McCuch,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
12,22,35:28.3,Normal,-89.65,36.37,12|22|9223370572419447473,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
22,29,35:28.4,Normal,-90.94,35.03,22|29|9223370572419447413,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
18,11,35:28.7,Normal,-92.42,39.76,18|11|9223370572419447153,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-11
29,68,35:29.1,Normal,-95.3,35.64,29|68|9223370572419446743,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-11
28,90,35:28.8,Normal,-92.27,39.76,28|90|9223370572419446974,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
21,54,35:29.1,Normal,-94.58,37.03,21|54|9223370572419446753,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
22,29,35:29.3,Normal,-90.68,35.12,22|29|9223370572419446493,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
27,60,35:29.2,Normal,-92.85,38.93,27|60|9223370572419446634,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-11
14,56,35:29.8,Normal,-94.58,37.03,14|56|9223370572419446044,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
12,22,35:30.2,Normal,-89.56,37.2,12|22|9223370572419445622,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
25,106,35:30.3,Normal,-89.56,37.2,25|106|9223370572419445543,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-05-28-11
29,68,35:30.8,Normal,-94.88,35.47,29|68|9223370572419445053,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-11
21,54,35:30.9,Normal,-94.46,37.16,21|54|9223370572419444914,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
14,56,35:31.4,Normal,-94.31,37.31,14|56|9223370572419444414,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
30,58,35:31.7,Normal,-87.66,41.89,30|58|9223370572419444104,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
32,21,35:29.8,Normal,-90.37,35.21,32|21|9223370572419446044,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
29,68,35:30.0,Normal,-95.15,35.51,29|68|9223370572419445824,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-11
22,29,35:30.1,Normal,-90.37,35.21,22|29|9223370572419445744,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
13,69,35:30.5,Normal,-88.41,42.11,13|69|9223370572419445343,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
10,43,35:30.7,Normal,-93.14,37.26,10|43|9223370572419445083,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-11
31,86,35:31.1,Normal,-94.46,37.16,31|86|9223370572419444703,1000,Rommel Garcia,160405074,Joplin to Kansas City Route 2,2016-05-28-11
32,21,35:31.6,Normal,-90.04,35.19,32|21|9223370572419444164,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
21,54,35:31.8,Normal,-94.31,37.31,21|54|9223370572419443984,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
26,38,35:31.9,Normal,-93.34,37.21,26|38|9223370572419443884,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
12,22,35:32.0,Normal,-90,37.72,12|22|9223370572419443844,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
15,92,35:32.1,Normal,-90.04,35.19,15|92|9223370572419443674,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
16,71,35:32.5,Normal,-89.91,40.86,16|71|9223370572419443294,1000,Tom McCuch,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
28,90,35:32.5,Normal,-92.94,39.77,28|90|9223370572419443283,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
17,27,35:32.8,Normal,-93.85,39.01,17|27|9223370572419443033,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
31,86,35:32.9,Normal,-94.3,37.66,31|86|9223370572419442914,1000,Rommel Garcia,160405074,Joplin to Kansas City Route 2,2016-05-28-11
30,58,35:33.5,Normal,-88.02,42.04,30|58|9223370572419442333,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
24,89,35:32.8,Normal,-88.42,41.11,24|89|9223370572419442983,1000,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
22,29,35:33.6,Normal,-90.68,35.12,22|29|9223370572419442193,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
25,106,35:33.7,Normal,-90.35,38.43,25|106|9223370572419442092,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-05-28-11
11,39,35:34.1,Normal,-87.67,41.87,11|39|9223370572419441674,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
17,27,35:34.5,Normal,-94.16,39.04,17|27|9223370572419441323,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
20,33,35:34.6,Normal,-88.64,42.21,20|33|9223370572419441204,1000,Chris Harris,1594289134,Memphis to Little Rock Route 2,2016-05-28-11
19,65,35:35.2,Normal,-93.36,35.4,19|65|9223370572419440653,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-28-11
30,58,35:35.4,Normal,-88.64,42.21,30|58|9223370572419440434,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
13,69,35:32.9,Normal,-87.66,41.89,13|69|9223370572419442883,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
17,27,35:33.5,Normal,-94,39.03,17|27|9223370572419442262,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
13,69,35:33.7,Normal,-88.02,42.04,13|69|9223370572419442073,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
15,92,35:33.8,Normal,-90.68,35.12,15|92|9223370572419442033,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
26,38,35:34.5,Normal,-94.23,37.09,26|38|9223370572419441333,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
13,69,35:34.5,Normal,-88.41,42.11,13|69|9223370572419441314,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
28,90,35:34.9,Normal,-93.6,39.77,28|90|9223370572419440864,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
25,106,35:35.4,Normal,-90.15,38.62,25|106|9223370572419440454,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-05-28-11
27,60,35:35.5,Normal,-94.16,39.04,27|60|9223370572419440273,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-11
15,92,35:35.6,Normal,-91.14,34.96,15|92|9223370572419440163,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
10,43,35:35.7,Normal,-94.83,36.84,10|43|9223370572419440154,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-11
21,54,35:36.2,Normal,-94.38,38.99,21|54|9223370572419439594,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
22,29,35:36.2,Normal,-91.38,34.83,22|29|9223370572419439603,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
23,44,35:36.3,Normal,-91.05,41.72,23|44|9223370572419439553,1000,Adam Diaz,371182829,Memphis to Little Rock,2016-05-28-11
12,22,35:36.2,Normal,-90.35,38.43,12|22|9223370572419439574,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
14,56,35:36.5,Normal,-94.59,39.1,14|56|9223370572419439263,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
10,43,35:36.6,Normal,-95.01,36.73,10|43|9223370572419439194,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-11
32,21,35:37.1,Normal,-91.74,34.89,32|21|9223370572419438732,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
28,90,35:37.4,Normal,-94.25,39.73,28|90|9223370572419438363,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
29,68,35:37.7,Normal,-92.53,35.15,29|68|9223370572419438083,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-11
16,71,35:38.0,Normal,-91.47,41.74,16|71|9223370572419437833,1000,Tom McCuch,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
26,38,35:38.2,Normal,-95.14,36.66,26|38|9223370572419437644,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
29,68,35:37.0,Normal,-92.87,35.25,29|68|9223370572419438843,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-11
30,58,35:37.2,Normal,-89.03,41.92,30|58|9223370572419438632,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
32,21,35:38.7,Normal,-92.09,34.8,32|21|9223370572419437143,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
15,92,35:38.8,Normal,-92.09,34.8,15|92|9223370572419436964,1000,Rohit Bakshi,160405074,Joplin to Kansas City Route 2,2016-05-28-11
28,90,35:39.1,Normal,-94.28,39.53,28|90|9223370572419436722,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
21,54,35:39.5,Normal,-94.38,38.67,21|54|9223370572419436304,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
11,39,35:37.5,Normal,-88.77,40.76,11|39|9223370572419438303,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
21,54,35:38.0,Normal,-94.59,39.1,21|54|9223370572419437822,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
24,89,35:38.1,Normal,-88.77,40.76,24|89|9223370572419437723,1000,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
14,56,35:38.4,Normal,-94.38,38.99,14|56|9223370572419437442,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
21,54,35:38.7,Normal,-94.38,38.99,21|54|9223370572419437073,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
25,106,35:39.1,Normal,-89.71,37.47,25|106|9223370572419436713,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-05-28-11
23,44,35:39.6,Normal,-91.78,42.23,23|44|9223370572419436213,1000,Adam Diaz,371182829,Memphis to Little Rock,2016-05-28-11
16,71,35:39.7,Normal,-91.78,42.23,16|71|9223370572419436064,1000,Tom McCuch,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
30,58,35:39.8,Normal,-89.88,41.77,30|58|9223370572419436004,1000,Dan Rice,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
28,90,35:40.1,Normal,-94.36,39.37,28|90|9223370572419435733,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
14,56,35:40.1,Normal,-94.35,38.33,14|56|9223370572419435673,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
26,38,35:40.5,Normal,-95.69,36.25,26|38|9223370572419435274,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
22,29,35:40.6,Normal,-92.31,34.78,22|29|9223370572419435174,1000,Nadeem Asghar,24929475,Peoria to Ceder Rapids,2016-05-28-11
13,69,35:40.5,Normal,-90.2,41.59,13|69|9223370572419435324,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
28,90,35:41.1,Normal,-94.42,39.27,28|90|9223370572419434754,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
10,43,35:40.7,Normal,-95.76,36.18,10|43|9223370572419435154,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-11
13,69,35:41.4,Normal,-90.64,41.56,13|69|9223370572419434403,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
31,86,35:41.6,Normal,-94.37,38,31|86|9223370572419434193,1000,Rommel Garcia,160405074,Joplin to Kansas City Route 2,2016-05-28-11
21,54,35:42.0,Normal,-94.3,37.66,21|54|9223370572419433833,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
32,21,35:42.4,Normal,-91.93,34.81,32|21|9223370572419433453,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
10,43,35:42.4,Normal,-95.99,36.17,10|43|9223370572419433363,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-11
25,106,35:40.9,Normal,-89.54,36.84,25|106|9223370572419434953,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-05-28-11
21,54,35:42.9,Normal,-94.31,37.31,21|54|9223370572419432874,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
24,89,35:43.2,Normal,-89.74,39.1,24|89|9223370572419432633,1000,Don Hilborn,1090292248,Peoria to Ceder Rapids Route 2,2016-05-28-11
19,65,35:41.2,Normal,-92.25,34.92,19|65|9223370572419434634,1000,Ajay Singh,1962261785,Wichita to Little Rock.kml,2016-05-28-11
12,22,35:41.6,Normal,-89.65,36.37,12|22|9223370572419434234,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
25,106,35:41.7,Normal,-89.65,36.37,25|106|9223370572419434073,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-05-28-11
28,90,35:42.0,Normal,-94.57,39.15,28|90|9223370572419433773,1000,Olivier Renault,137128276,Springfield to KC Via Hanibal Route 2,2016-05-28-11
17,27,35:42.4,Normal,-93.45,38.99,17|27|9223370572419433404,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
11,39,35:42.7,Normal,-89.74,39.1,11|39|9223370572419433104,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
13,69,35:43.2,Normal,-91.24,41.67,13|69|9223370572419432633,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
31,86,35:43.5,Normal,-94.31,37.31,31|86|9223370572419432344,1000,Rommel Garcia,160405074,Joplin to Kansas City Route 2,2016-05-28-11
25,106,35:43.4,Normal,-90.07,35.68,25|106|9223370572419432384,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-05-28-11
18,11,35:43.7,Normal,-94.36,39.37,18|11|9223370572419432144,1000,Grant Liu,1565885487,Springfield to KC Via Hanibal,2016-05-28-11
23,44,35:44.0,Normal,-91.05,41.72,23|44|9223370572419431853,1000,Adam Diaz,371182829,Memphis to Little Rock,2016-05-28-11
21,54,35:43.9,Normal,-94.46,37.16,21|54|9223370572419431943,1000,Jeff Markham,987179512, Saint Louis to Chicago,2016-05-28-11
27,60,35:44.1,Normal,-93.2,38.98,27|60|9223370572419431664,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-11
10,43,35:44.2,Normal,-95.69,36.25,10|43|9223370572419431564,1000,George Vetticaden,1390372503,Saint Louis to Tulsa,2016-05-28-11
29,68,35:44.8,Normal,-93.36,35.4,29|68|9223370572419431053,1000,Teddy Choi,803014426,Wichita to Little Rock Route 2,2016-05-28-11
26,38,35:45.1,Normal,-95.69,36.25,26|38|9223370572419430743,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
13,69,35:45.1,Normal,-91.94,41.71,13|69|9223370572419430694,1000,Joe Niemiec,1961634315,Saint Louis to Memphis,2016-05-28-11
17,27,35:45.7,Normal,-92.63,38.95,17|27|9223370572419430101,1000,Eric Mizell,1927624662,Springfield to KC Via Columbia,2016-05-28-11
25,106,35:45.9,Normal,-90.07,35.1,25|106|9223370572419429953,1000,Jean-Philippe Player,160779139,Des Moines to Chicago Route 2,2016-05-28-11
11,39,35:46.0,Normal,-88.42,41.11,11|39|9223370572419429804,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
27,60,35:46.6,Normal,-92.63,38.95,27|60|9223370572419429223,1000,Mark Lochbihler,1325562373,Springfield to KC Via Columbia Route 2,2016-05-28-11
12,22,35:46.8,Normal,-90.24,35.35,12|22|9223370572419428974,1000,Paul Codding,160779139,Des Moines to Chicago Route 2,2016-05-28-11
14,56,35:47.0,Normal,-94.31,37.31,14|56|9223370572419428783,1000,Adis Cesir,1384345811,Joplin to Kansas City,2016-05-28-11
26,38,35:44.1,Normal,-95.76,36.18,26|38|9223370572419431664,1000,Michael Aube,1325712174,Saint Louis to Tulsa Route2,2016-05-28-11
31,86,35:44.5,Normal,-94.46,37.16,31|86|9223370572419431354,1000,Rommel Garcia,160405074,Joplin to Kansas City Route 2,2016-05-28-11
32,21,35:44.9,Normal,-91.14,34.96,32|21|9223370572419430903,1000,Ryan Templeton,1198242881, Saint Louis to Chicago Route2,2016-05-28-11
11,39,35:45.1,Normal,-88.77,40.76,11|39|9223370572419430693,1000,Jamie Engesser,927636994,Des Moines to Chicago.kml,2016-05-28-11
